Course_ID,Section_ID,Title,Details,Meetings_Days,Meetings_Time,Term_Dates,Instructor,Instructor_last,CU,Starting_Time,Term,base_course_quality,base_instructor_quality,base_difficulty,base_work_required,review_rCourseQuality,review_rInstructorQuality,review_rDifficulty,review_rWorkRequired
WHCP-6160,WHCP-6160‐006,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",T,8:30a - 9:59a,"Full, 25 Aug - 3 Dec",,,0.5,8:30a,Full,,,,,,,,
WHCP-6160,WHCP-6160‐007,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",T,10:15a - 11:44a,"Full, 25 Aug - 3 Dec",,,0.5,10:15a,Full,,,,,,,,
WHCP-6160,WHCP-6160‐008,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",T,12:00p - 1:29p,"Full, 25 Aug - 3 Dec",,,0.5,12:00p,Full,,,,,,,,
WHCP-6160,WHCP-6160‐009,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",T,1:45p - 3:14p,"Full, 25 Aug - 3 Dec",,,0.5,1:45p,Full,,,,,,,,
WHCP-6160,WHCP-6160‐010,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",T,3:30p - 4:59p,"Full, 25 Aug - 3 Dec",,,0.5,3:30p,Full,,,,,,,,
WHCP-6160,WHCP-6160‐011,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",W,8:30a - 9:59a,"Full, 25 Aug - 3 Dec",,,0.5,8:30a,Full,,,,,,,,
WHCP-6160,WHCP-6160‐012,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",W,10:15a - 11:44a,"Full, 25 Aug - 3 Dec",,,0.5,10:15a,Full,,,,,,,,
WHCP-6160,WHCP-6160‐013,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",W,12:00p - 1:29p,"Full, 25 Aug - 3 Dec",,,0.5,12:00p,Full,,,,,,,,
WHCP-6160,WHCP-6160‐014,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",W,1:45p - 3:14p,"Full, 25 Aug - 3 Dec",,,0.5,1:45p,Full,,,,,,,,
WHCP-6160,WHCP-6160‐015,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",W,3:30p - 4:59p,"Full, 25 Aug - 3 Dec",,,0.5,3:30p,Full,,,,,,,,
WHCP-6160,WHCP-6160‐016,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",R,8:30a - 9:59a,"Full, 25 Aug - 3 Dec",,,0.5,8:30a,Full,,,,,,,,
WHCP-6160,WHCP-6160‐017,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",R,10:15a - 11:44a,"Full, 25 Aug - 3 Dec",,,0.5,10:15a,Full,,,,,,,,
WHCP-6160,WHCP-6160‐018,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",R,12:00p - 1:29p,"Full, 25 Aug - 3 Dec",,,0.5,12:00p,Full,,,,,,,,
WHCP-6160,WHCP-6160‐019,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",R,1:45p - 3:14p,"Full, 25 Aug - 3 Dec",,,0.5,1:45p,Full,,,,,,,,
WHCP-6160,WHCP-6160‐020,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",R,3:30p - 4:59p,"Full, 25 Aug - 3 Dec",,,0.5,3:30p,Full,,,,,,,,
WHCP-6160,WHCP-6160‐021,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",M,5:15p - 6:44p,"Full, 25 Aug - 3 Dec",,,0.5,5:15p,Full,,,,,,,,
WHCP-6160,WHCP-6160‐022,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",T,5:15p - 6:44p,"Full, 25 Aug - 3 Dec",,,0.5,5:15p,Full,,,,,,,,
WHCP-6160,WHCP-6160‐023,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",W,5:15p - 6:44p,"Full, 25 Aug - 3 Dec",,,0.5,5:15p,Full,,,,,,,,
WHCP-6180,WHCP-6180‐001,Entrepreneurial Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",T,12:00p - 1:29p,"Full, 25 Aug - 3 Dec",,,0.5,12:00p,Full,,,,,,,,
WHCP-6180,WHCP-6180‐002,Entrepreneurial Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",W,8:30a - 9:59a,"Full, 25 Aug - 3 Dec",,,0.5,8:30a,Full,,,,,,,,
